srcip,dstip,sport,dport,proto,data,label,classes
13.89.179.9,192.168.2.200,443,7351,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x01\xd8\xd5i@\x00i\x06\xb6\xe3\rY\xb3\t\xc0\xa8\x02\xc8\x01\xbb\x1c\xb7M\x80\x18\x1bd\xc1y\x82P\x19\x08\x02\x14@\x00\x00\x17\x03\x03\x01\xab\x00\x00\x00\x00\x00\x00\x00\x01\x08d\xb4\xe5\x01\xa1\xba\xe9K\xb0\x81{\x08-\x93\xf6\xf0;2\xdd&\xec\xfa\xf6\xf4\xd9J\x04t\x04\x953\x01\x8c^O\xf9\x9dS,\t\xaf\xf9`\x10\xeaM\xc5\xd0)y\xdd@\x91*\x97\x88Tw\x00`\xd0TE\xb7\x12\xed^fsEg\x8b\x8bj-Y\xb2\xd5~\xff\xac\xc5\xf3\xf1\xdd%,\xa1]\xd5\xb8\x16\x972O\x115\xfc\x9b\xcb\x8a\xcf\xb2\x82G\xf2\xb2\xcem\xd9\xb6\xe5\xd6\xb0K\xdfg\x0e\x9b\x8b\xfd\xacS\x1d{\x8a\xd7U\x08y\xe0\x93\xb5_\x9d\x18\xc5\xad""\x82v\x16Tyy\xd2\xca\x16\x9b8\x05\xe7&\xc5w8\xcf\xd5\xc73\xc3t\x9d\xe2\x07\x91Bw\r\xf0\xf7rI\x9b\xc1\xf5r\xf0z\x8d\xe6\xd9\xab\xfa\x19\x03\xdePj\x1c\xa8\x1f\x84\xf4\xe9\x95`{\xdc\xe0\xd1\x96\xb1\x88U\xd9=\xc5j\xcaf\x83>\x9d\x03\xae\xe3iK\x84\xd7\x01\x12\xa3\n\xce\xfb\x10{B.\x05;\xf4\x8e\'\x81\xce\x1b\xaf \xa7K\x03\x8cy\x03\xb5\xe4\xe2\x1f\x9c7A\xeag\x80\xaeilb\xa3F\xfe\x97\x82\' :\xff\xab\xc147pg\xe9\x96t\xdbw\xddC\xcb\xcc\x9fY\n\x85c\xe5\x98\x8d\x16\xfakK\x92\x9e\x1e3\x10\xdf\xcb\xd3\x10\x08\xa4\xf6\xd8!&\x81\x10q\x1ao\x86:\xb4\xeb$\x82\xa0j5]\xb7l]o\x9eO*4\xb1\xe2\x91\x96I\x82\nz\x84\x80\xa0\xfdJ1\xc6G\xbb\xa9\xdb\xa7t""\xa4\x12:\xe70\xb4\x7f\'\xd38\x1f\xd7v\x8fa\xa4``\x0b\xc0u\xc1$6Ab\x18\xd8\xbd\x17\xbb-\xbc9<\xda\x86O\x02\xe5\x90\x95\xe9\x11\x8aC\xe4\xd9\xf5!\xb9\xc1\xa9\xb5M\xbe\xa3\xe7iSm'",1,Abnormal
192.168.2.200,13.89.179.9,7351,443,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00(\xebk@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8\rY\xb3\t\x1c\xb7\x01\xbbd\xc1y\x82M\x80\x19\xccP\x10\x04\x02\x83\xed\x00\x00'",0,Normal
192.168.2.200,13.89.179.9,7351,443,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00G\xebl@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8\rY\xb3\t\x1c\xb7\x01\xbbd\xc1y\x82M\x80\x19\xccP\x18\x04\x02\x84\x0c\x00\x00\x15\x03\x03\x00\x1a\x00\x00\x00\x00\x00\x00\x00\x02\x9aO\x04(G\xfbj+\x05\x8b\x96\x9c\xd9\xf6z\x81\\\xbc'",0,Normal
192.168.2.200,13.89.179.9,7351,443,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00(\xebm@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8\rY\xb3\t\x1c\xb7\x01\xbbd\xc1y\xa1M\x80\x19\xccP\x11\x04\x02\x83\xed\x00\x00'",0,Normal
192.168.2.200,91.108.56.142,7251,80,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00(\x05\xce@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8[l8\x8e\x1cS\x00P\x87$\xb3\x11+o\x14vP\x10 \x01W\x85\x00\x00'",0,Normal
23.96.225.71,192.168.2.200,443,7356,6,"b"",\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x00(\x14\x91@\x00g\x06C'\x17`\xe1G\xc0\xa8\x02\xc8\x01\xbb\x1c\xbc2\x8f\x90\xec-H\xa6\xd1P\x10\x08\x025\xae\x00\x00\x00\x00\x00\x00\x00\x00""",0,Normal
91.108.56.142,192.168.2.200,443,7323,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x00(j\x1b@\x00@\x06yJ[l8\x8e\xc0\xa8\x02\xc8\x01\xbb\x1c\x9b\x13\xe6!\xb0\xff}\xe5\x90P\x11\x02\x11\x1d]\x00\x00\x00\x00\x00\x00\x00\x00'",0,Normal
192.168.2.200,91.108.56.142,7323,443,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00(\x05\xcf@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8[l8\x8e\x1c\x9b\x01\xbb\xff}\xe5\x90\x13\xe6!\xb1P\x10 \x02W\x85\x00\x00'",0,Normal
192.168.2.200,91.108.56.142,7323,443,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00(\x05\xd0@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8[l8\x8e\x1c\x9b\x01\xbb\xff}\xe5\x90\x13\xe6!\xb1P\x11 \x02W\x85\x00\x00'",0,Normal
91.108.56.142,192.168.2.200,443,7323,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x00(\x00\x00@\x00@\x06\xe3e[l8\x8e\xc0\xa8\x02\xc8\x01\xbb\x1c\x9b\x13\xe6!\xb1\xff}\xe5\x91P\x10\x02\x11\x1d\\\x00\x00\x00\x00\x00\x00\x00\x00'",0,Normal
192.168.2.200,91.108.56.142,7357,443,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x004\x05\xd1@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8[l8\x8e\x1c\xbd\x01\xbb<J\x96\x0c\x00\x00\x00\x00\x80\x02\xfa\xf0W\x91\x00\x00\x02\x04\x05\xb4\x01\x03\x03\x08\x01\x01\x04\x02'",0,Normal
91.108.56.142,192.168.2.200,443,7357,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x004\x00\x00@\x00@\x06\xe3Y[l8\x8e\xc0\xa8\x02\xc8\x01\xbb\x1c\xbd\xb3\x07\xbd\xef<J\x96\r\x80\x12\xff\xff\xb5\xcf\x00\x00\x02\x04\x05\xb4\x01\x01\x04\x02\x01\x03\x03\x07'",0,Normal
192.168.2.200,91.108.56.142,7357,443,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00(\x05\xd2@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8[l8\x8e\x1c\xbd\x01\xbb<J\x96\r\xb3\x07\xbd\xf0P\x10 \x03W\x85\x00\x00'",0,Normal
192.168.2.200,91.108.56.142,7357,443,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x01]\x05\xd3@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8[l8\x8e\x1c\xbd\x01\xbb<J\x96\r\xb3\x07\xbd\xf0P\x18 \x03X\xba\x00\x00b\xe4\x08q\xc2\xcfl\x01p\x00\x17\xd0\x02\x8d\'\xab\x84\x9c\xd9\x05\x91\x19\xaa\xe5\xe1\xa1\x0e\xd2\x063\xf6\x7f\x11\xba\xe1\x1d\xec\x8a\xc2\x9d\x03\x9c\x84\xb8\xaa{\x9d8%M\xbf|&\x13\x80\xd3|\xda\x06\xd9A\x00\xc6T$\xb3 \x02\xf4\xbci:\x91v\x83V\xfa\xb8g-\x0e\x14+\x08\xef\xb2fI\xc5z\xdb\x9a\xdf\xffW\xf1\xa4\xb3~\xdd\x89\xb2\xb5n\xff\x9c\xa4:n\x896\xaa\xc7\xb9\xb5\xb8\x94\xced\x82=\xce\xc6\xc6`l\xaee\xda\x87.\x17\x94\x80\x06\x07[\x06\xd8\xc5\\^D\xf8\xce>\xf8m\xc8\xea\xfa\x1f\xce\x8e\xddS\xfe\x17\xe5\xaad\xa7\xe1d6\xdc\xb7\x1e!\x99\xd3\xac\x0c`Y\x0cr\x91\xb7\xdf\xb7D\x87\xaf6\xf5\x07\x9d\x9a\xc2\nA\xa9\xef\xb3\xd3U)\x87{\x83\xec\x02\x9a\xb4$xq\xf2\xcf\xb8\x96Z\x12l*]*\nPe!\xc6K\xeaC\xe3\xc7\xbcM\x15\x1fs&d]\x8e\xbbK_\x7fm\x8e\x84Gbf\x80?\xb9/-\xba:kxv\x80\xc1\x9f\x17/\x88\x8dk\xd1T""\xcc4\xd9\x19\'7K\xaeUY\x10ELj\xceZA\xbf\xdb\x99\xdd\x83\x08C\xb3\xa3]\xde\x82Rg\x92\xf3}\x95\x04\n\xab.Q\xe9'",0,Normal
192.168.2.200,91.108.56.142,7358,80,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x004\x05\xd4@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8[l8\x8e\x1c\xbe\x00P$\x11?\xde\x00\x00\x00\x00\x80\x02\xfa\xf0W\x91\x00\x00\x02\x04\x05\xb4\x01\x03\x03\x08\x01\x01\x04\x02'",0,Normal
91.108.56.142,192.168.2.200,443,7357,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x00(\xf2y@\x00@\x06\xf0\xeb[l8\x8e\xc0\xa8\x02\xc8\x01\xbb\x1c\xbd\xb3\x07\xbd\xf0<J\x97BP\x10\x02\t\xf3c\x00\x00\x00\x00\x00\x00\x00\x00'",0,Normal
91.108.56.142,192.168.2.200,80,7358,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x004\x00\x00@\x00@\x06\xe3Y[l8\x8e\xc0\xa8\x02\xc8\x00P\x1c\xbeu\xbc\xb2\x18$\x11?\xdf\x80\x12\xff\xffn\xc3\x00\x00\x02\x04\x05\xb4\x01\x01\x04\x02\x01\x03\x03\x07'",0,Normal
192.168.2.200,91.108.56.142,7358,80,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00(\x05\xd5@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8[l8\x8e\x1c\xbe\x00P$\x11?\xdfu\xbc\xb2\x19P\x10 \x03W\x85\x00\x00'",0,Normal
192.168.2.200,91.108.56.142,7358,80,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x01\n\x05\xd6@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8[l8\x8e\x1c\xbe\x00P$\x11?\xdfu\xbc\xb2\x19P\x18 \x03Xg\x00\x00POST /api HTTP/1.1\r\nHost: 91.108.56.142:80\r\nContent-Type: application/x-www-form-urlencoded\r\nContent-Length: 160\r\nConnection: Keep-Alive\r\nAccept-Encoding: gzip, deflate\r\nAccept-Language: zh-CN,en,*\r\nUser-Agent: Mozilla/5.0\r\n\r\n'",0,Normal
91.108.56.142,192.168.2.200,80,7358,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x00(\xcc\xf5@\x00@\x06\x16p[l8\x8e\xc0\xa8\x02\xc8\x00P\x1c\xbeu\xbc\xb2\x19$\x11@\xc1P\x10\x02\t\xac\xaa\x00\x00\x00\x00\x00\x00\x00\x00'",0,Normal
192.168.2.200,91.108.56.142,7358,80,6,"b""\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00\xc8\x05\xd7@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8[l8\x8e\x1c\xbe\x00P$\x11@\xc1u\xbc\xb2\x19P\x18 \x03X%\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xa4s\xaa\xb5\xa0\xab\xcab\x8c\x00\x00\x00x\x97F`\xdfh\xb1\xd0\x9fJ7\xab<%\xf0d.aT\xab!\x0c\xd5\\*\x8fT\n0\xb2\xa4J\xca\xccCJ\xa3\x7f\xacB\xa8T\x89\xb7\x01o\x000q\xfa\x95\x1d:R\x18\xe1\xfa\xc07\xbe4\xec\xef\xdc_^\x04]\x9a\xd8\x13\x13&\xb0\x99\xb6\xe2\x13\xf0\x12?f\xdb:*\xd2%\xcd\x100\xceA\x96\xef\x1b'(ytl\xff\x9e\xba\xbe~c1E\x9d\x8b\xbb\x08.\xc7\x99\xdc\x08\xc9\x06\xf5\xa7\xach\xf8z\xd3Gap\x0f\xb2K>\x02Tg\x85u!\xbb""",0,Normal
91.108.56.142,192.168.2.200,80,7358,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x00(\xcc\xf6@\x00@\x06\x16o[l8\x8e\xc0\xa8\x02\xc8\x00P\x1c\xbeu\xbc\xb2\x19$\x11AaP\x10\x02\x11\xac\x02\x00\x00\x00\x00\x00\x00\x00\x00'",0,Normal
13.89.179.9,192.168.2.200,443,7351,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x00(\xd5j@\x00i\x06\xb8\x92\rY\xb3\t\xc0\xa8\x02\xc8\x01\xbb\x1c\xb7M\x80\x19\xccd\xc1y\xa2P\x10\x08\x02\xbf\xdd\x00\x00\x00\x00\x00\x00\x00\x00'",1,Abnormal
13.89.179.9,192.168.2.200,443,7352,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x01\xd8\x0c\xf3@\x00i\x06\x7fZ\rY\xb3\t\xc0\xa8\x02\xc8\x01\xbb\x1c\xb8B\xc8\x13\x0eb)^\xddP\x19\x08\x02\xc59\x00\x00\x17\x03\x03\x01\xab\x00\x00\x00\x00\x00\x00\x00\x015\x82\xdf\xa5\xe4E\x9a\xdeX\xfa-3\x98M\x0eA<\xf9\xf7\xa14\x95\x98\x7fN\x07\x9d}\xdd\xdf\xb2~\x96A>\xe5\x00\xe4\xfe\xe6\xb6\xd0-\xa67\x93\xe2->\x83o\xdd\xa2\xfb\xf8\x06\xb3B\x0fh\xcd\x8cP\xec\xb5fF\xf7#er^e\xac\x0cZP\xa8\x13\xf6P,N\xb1\xc1\x1d\x19\x0e\x88\xa2\x12\x0e\x07\xf1\x87\x1a\xd8\x02\xadVK\x88\xf0\xb36\xb9\xfd\xe72+\x9b\x95\x0eJ\xf4Q\x9c\x88S\xde\xeb\xa8\x81\x8e\xe2\xc6sDj\xb506\xc3x\xac\xa6G\xe6\xb1\xcen,\xc5i!\xdd\xab\xcd\x0esGC\xc9\tk\xef\xeb\x96\x92\x05\x8f\xc0G\xc0Z\x0e\x06\xf0\xda\x86\xcf\xef\xb4\x91\xeaG\x1c\xf0\xfc\x08`\xef\xf8\xfdRG\xe8W\x0b\xe2f\x93\x16I]\x11\x0b3\x86n\xeb\xbe\xbcG\xfa\x97\xad\xa24e\xe9\x90\xf2b\xbam\x83\x8f}Y}^\x17\xa3@\xe4\xaa\x8f\xc8\x83X\x9b\xaa\x16{|\xc8\xdd\x8e\xd8\xd0\xc5\xc8\xcbwG\xf5v\xa3\xc9\xc2\xa7\xd8\xfb0\xae\x99\x0e\x93\xee\xcbW\\\xaa\xa2 O\xa1F\xe1\x82\xdb]\xa7\x87\x9f0MI\xdd\x88\xfd\xdf\x95=\xdd\x9c\xee\xcd\x12\x15,\xf5)f[b3Fl\xfc@\x0foI\xd3a\xc7\xfeDD`\x1d\x95{u\xc8\x0f\xe6\x01w\x91\x19\x91n\xb3\xf1\xd2\xed\xffU3Zz\xf2$(x\xf4;\xc9\xb5\xc6\xc3\xb60\xcf\x85\xc3Cx9>\x9b L_[I F\x03HT\xd0@\x9f\x06\xe4\t\x12&\x08""]\x05\xcc\xd0g\x15O\xc9\x97\xff\x90\xe2\xc7\xee\xa7^\xef\xe6\x07\x93\x82\xa3\x9d\x8cj\xf2\xa2Y\r{\xc5$\xa0\xf2sI2k\\\xc4c\xf2\xb43\x96'",0,Normal
192.168.2.200,13.89.179.9,7352,443,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00(\xebn@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8\rY\xb3\t\x1c\xb8\x01\xbbb)^\xddB\xc8\x14\xbfP\x10\x04\x02\x83\xed\x00\x00'",0,Normal
192.168.2.200,13.89.179.9,7352,443,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00G\xebo@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8\rY\xb3\t\x1c\xb8\x01\xbbb)^\xddB\xc8\x14\xbfP\x18\x04\x02\x84\x0c\x00\x00\x15\x03\x03\x00\x1a\x00\x00\x00\x00\x00\x00\x00\x02k\xe3O\x9b\x1b\t7k\x81\x7f\xd5\x91\xbb\xf3\xfeg\x00\x15'",0,Normal
192.168.2.200,13.89.179.9,7352,443,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00(\xebp@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8\rY\xb3\t\x1c\xb8\x01\xbbb)^\xfcB\xc8\x14\xbfP\x11\x04\x02\x83\xed\x00\x00'",0,Normal
91.108.56.142,192.168.2.200,80,7328,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x01\x12\x1e\xd9@\x00@\x06\xc3\xa2[l8\x8e\xc0\xa8\x02\xc8\x00P\x1c\xa0F\xab\xdc\xfc\\\xc0\x0b\xe7P\x18\x02\t""\x10\x00\x00HTTP/1.1 200 OK\r\nConnection: keep-alive\r\nContent-type: application/octet-stream\r\nPragma: no-cache\r\nCache-control: no-store\r\nContent-length: 88\r\n\r\n\x08\x1c\x91\xfaM\x8f\x8c\xe9\xc7\xa7\xee|\xd8\xc4s\xd5\xb4\xdd\xed\x04\xf6\xaf\x0b\x95C\xc3\xa1\xe98\x8e\xa1P\xdf2\xe2\x93\xc7Nv\'8`\xd0H\x88\x04\xad\x94g\x15\xbbf\xafcf\x8f!\xf8\xda\xebr[\xf4^\xae\xac\x17Z \xc7|\x89\xd0\x92\x8d^\xbf1\xa8\xb6\x9a\x95[\xca\xbbE[z'",0,Normal
13.89.179.9,192.168.2.200,443,7352,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x00(\x0c\xf4@\x00i\x06\x81\t\rY\xb3\t\xc0\xa8\x02\xc8\x01\xbb\x1c\xb8B\xc8\x14\xbfb)^\xfdP\x10\x08\x02\xec\xde\x00\x00\x00\x00\x00\x00\x00\x00'",0,Normal
192.168.2.200,91.108.56.142,7328,80,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00(\x05\xd8@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8[l8\x8e\x1c\xa0\x00P\\\xc0\x0b\xe7F\xab\xdd\xe6P\x10 \x02W\x85\x00\x00'",0,Normal
192.168.2.200,180.97.252.118,2574,443,6,"b""\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00\x8e\x86\xec@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8\xb4a\xfcv\n\x0e\x01\xbbF\r\xaa\x86\x98\xee\xce\xc5P\x18\x03\xfet\xc9\x00\x00\x17\x03\x03\x00a9\xf1m\xda(\xe8\xdeI{Ve\xe6\x7f{5k\xf8\xcb\x9d\x12\xc0\x9b\xb0?4\xe2\xbd\x01a\xc5\x86#\xe5rh\x11\xa8\xf8\x08[v\xc4q\xc9\xf4\x0b/\xc1\xf6\x83T\xdc\xc9OR4'\x81\x99\x1cZ\x94Kl\xa2\x91\x18r{\xcf\xb7\xf2Z%\x8e\x8b\xda/YIG\xc0\xc8*\xd0l\x1a\xb01P\xef\x84x{\xdf\x95\xbb""",0,Normal
192.168.2.200,180.97.252.118,2574,443,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00O\x86\xed@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8\xb4a\xfcv\n\x0e\x01\xbbF\r\xaa\xec\x98\xee\xce\xc5P\x18\x03\xfet\x8a\x00\x00\x17\x03\x03\x00""\xd0\x87\n\xb1B\xf3B\\\xa9\x1b\xbf\x12$i\xd7L<\xb2\xea\x9c\xb3.!\x13\xc8\x1c!\xbf\x7f\xd5\x82\xf0:u'",0,Normal
180.97.252.118,192.168.2.200,443,2574,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x00(K9@\x005\x06\x86N\xb4a\xfcv\xc0\xa8\x02\xc8\x01\xbb\n\x0e\x98\xee\xce\xc5F\r\xaa\xecP\x10\x15c\xc1\xb1\x00\x00\x00\x00\x00\x00\x00\x00'",0,Normal
180.97.252.118,192.168.2.200,443,2574,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x00(K:@\x005\x06\x86M\xb4a\xfcv\xc0\xa8\x02\xc8\x01\xbb\n\x0e\x98\xee\xce\xc5F\r\xab\x13P\x10\x15c\xc1\x8a\x00\x00\x00\x00\x00\x00\x00\x00'",0,Normal
180.97.252.118,192.168.2.200,443,2574,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x00OK;@\x005\x06\x86%\xb4a\xfcv\xc0\xa8\x02\xc8\x01\xbb\n\x0e\x98\xee\xce\xc5F\r\xab\x13P\x18\x15c\x1by\x00\x00\x17\x03\x03\x00""Wx\x19Z\xa4F,\x08\xbd\xfc\x81\xca*\xeb\xc2\xea?uK\xdc\xad\x9d\xf6n\xe6\xbbu\xfb\rI?l\x97\xe0'",0,Normal
180.97.252.118,192.168.2.200,443,2574,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x00\xc3K<@\x005\x06\x85\xb0\xb4a\xfcv\xc0\xa8\x02\xc8\x01\xbb\n\x0e\x98\xee\xce\xecF\r\xab\x13P\x18\x15c\xcf\xd6\x00\x00\x17\x03\x03\x00\x96\xcdV\x96pZ\xfd\xa3]\x08<\xe4\x7f\x03\x1b\x86i\xb7\x06<4\xe0t\x023\x8d\xed\xfes\x1c\xb31\xe6\xd8\xde\xd6\x1b""\xe46\xf7\xcc\x86*\x0b\xa4\xd9*\xeaV\xdc\xe3p?sj\x13*\xaa\xd7\xb6\xc7\xac\x1b\xad@\x9c\x0c#\x8e2lo\x9c\x14\x0e4L\xfd\xeb\x1c\xfb\xc8i\x04\x08\r6\xf9Db\xa2\xbfL\x97\xfe8.*\x82\x8c\xe3\xe7^\xca\r\xd9*H\xd1\x88\xf4\xf5}\xfco\xa8\xcc\xe6\x0f\xa5\x0c\x92\xda\xff5,\xef\xdf\xab\xba\xd1/9\xc5\xfa\xf7\xf61\x14\xfe\xa1$\xa2\xaaANU\'d\xc7'",0,Normal
180.97.252.118,192.168.2.200,443,2574,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x00rK=@\x005\x06\x86\x00\xb4a\xfcv\xc0\xa8\x02\xc8\x01\xbb\n\x0e\x98\xee\xcf\x87F\r\xab\x13P\x18\x15c\xdeB\x00\x00\x17\x03\x03\x00E\xb6m\xcc\x81i\xdfg\xc8uOtX\xbcP\xc4eUJ\xf3*\x99\x91\xda+L\xce,0\xea\xf2\x83*X\xedM\x99\x1e\x153D\xc5\x15V\x97C\x07\x9f\xd65\xd3c_\x07\xd4K6 L\xc2\x06@\x07\x84yFs7O\xc7'",0,Normal
192.168.2.200,180.97.252.118,2574,443,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00(\x86\xee@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8\xb4a\xfcv\n\x0e\x01\xbbF\r\xab\x13\x98\xee\xcf\xd1P\x10\x04\x04tc\x00\x00'",0,Normal
192.168.2.200,180.97.252.118,2574,443,6,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00\x8e\x86\xef@\x00\x80\x06\x00\x00\xc0\xa8\x02\xc8\xb4a\xfcv\n\x0e\x01\xbbF\r\xab\x13\x98\xee\xcf\xd1P\x18\x04\x04t\xc9\x00\x00\x17\x03\x03\x00a[\xe8\x94a\xd2\xbb\x9e\x91.n\xe4\r\x14c\x0f\xf5\xb5\xfc\x7f\x1c\xb0\x9b\x9e&3\x86\xbf\xa2\xc8w\xa3\xa9\x8e/\xc39m;\xf7\x8d\x92\x88\x02\xd7\xef\xe2\x18c\xc6\x87^W.\xc3[\x19\xa8\xc0\x7f\x8a\xdeFI\xcc\xd9\xf9&w\xb3Mb:LN,\xd6\xb5g\xc9\xd4\x95B""\xd6N8\x07\x9d{\x9cz3N\x97\xe0\xaa\xf4'",0,Normal
180.97.252.118,192.168.2.200,443,2574,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x00(K>@\x005\x06\x86I\xb4a\xfcv\xc0\xa8\x02\xc8\x01\xbb\n\x0e\x98\xee\xcf\xd1F\r\xabyP\x10\x15c\xc0\x18\x00\x00\x00\x00\x00\x00\x00\x00'",0,Normal
180.97.252.118,192.168.2.200,443,2574,6,"b"",\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x00\xbcK?@\x005\x06\x85\xb4\xb4a\xfcv\xc0\xa8\x02\xc8\x01\xbb\n\x0e\x98\xee\xcf\xd1F\r\xabyP\x18\x15c\r'\x00\x00\x17\x03\x03\x00\x8f&+g\xcf\x82\x86{\x93\x02\x81\x1e_n#\x00\xd3\xcd\xfa\x14\xf2$\x1bs\xdb\xe1\x92\x1a\xd6\x0c\xc1~Ec\xf1\xb8\xcb3\xb2/\xc02\x9d\x1b\xd2_Eo\x00\xaa\x11\x1c\x89}w\xa7yY\xd8\xfd\xbf\x9c\xbc\xdb\xd7GP8W\x12\x16\x0b\x87\xa9]X2\x83\xe0t\xaaB\xd3h\xe2\x8d\xba\xf6\x93\xccA\x87\x0c\xe2\xe0\x88\x1f\xb9\xf9\xbe\xc1\xa4\xa4!$\xe7\xad%2\x86\x88\x8f\xde\xb9r\xcc\xa4\xf2\x07s\x9f\xcf\xf1\x7f\xb4\x00\x01\xc6\x071>\x8f\xc5Qo\x9e\xc4\x1f\x00?\x80\xaf\x893""",0,Normal
180.97.252.118,192.168.2.200,443,2574,6,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x00rK@@\x005\x06\x85\xfd\xb4a\xfcv\xc0\xa8\x02\xc8\x01\xbb\n\x0e\x98\xee\xd0eF\r\xabyP\x18\x15c\xb2\x8d\x00\x00\x17\x03\x03\x00E\xacR\xb7\xb95\xa8rb\xc3\xf8\x18\x80\xd6\xc2\x97\x9d\xae\xe6\x92\x8fMPN9\xf8\xbe\xb7G/\x1a\x1a\x15/5\xfd\xd1z-\xc7\xdfK\x05\x7f\xb3\xd2<C\x8cg\xcd\xbcu\xe6""h\x81\x00d\xa9\x13U\xa7\x96\xcc\xfcW\xce\xc5Q'",0,Normal
